"Violation ID","Primary Building Identifier","Primary Boro Identifier","Primary Borough Name","Primary House Number","Primary Low House Number","Primary High House Number","Primary Street Name","Primary Postcode","Development Name","TDS Number","Stairhall Number","NYCHA Address Section BoroID","NYCHA Address Section Borough","NYCHA Address Section House Number","NYCHA Address Section Street Name","NYCHA Address Section PostCode","Apartment","Story","Block","Lot","Violation Description","Class","Inspection Date","Approved Date","Order Number","Issued in Error","Latitude","Longitude","Community Board","Council District","BIN","BBL","Census Tract (2020)","Neighborhood Tabulation Area (NTA) (2020)"
"18937635","804794","1","MANHATTAN","1385","1385","1395","5 AVENUE","10029","TAFT","97","4","1","MANHATTAN","1385","5 AVENUE","10029","6D","6","01618","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT SOUTH WALL   IN THE  2nd ROOM  FROM NORTH LOCATED AT APT 6D, 6th STORY, 2nd APARTMENT FROM SOUTH AT WEST","A","05/18/2026","05/23/2026","508","N","40.799355","-73.947404","111","8","1080508","1016180001","184","MN1102"
"18937637","804794","1","MANHATTAN","1385","1385","1395","5 AVENUE","10029","TAFT","97","4","1","MANHATTAN","1385","5 AVENUE","10029","6D","6","01618","0001","§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE  LATCHSET   IN THE  ENTRANCE  LOCATED AT APT 6D, 6th STORY, 2nd APARTMENT FROM SOUTH AT WEST","C","05/18/2026","05/23/2026","530","N","40.799355","-73.947404","111","8","1080508","1016180001","184","MN1102"
"18973207","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","28","1","MANHATTAN","218","EAST 115 STREET","10029","4D","4","01662","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS   IN THE  4th ROOM  FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/02/2026","06/02/2026","508","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18759849","805920","1","MANHATTAN","230","230","240","WEST 129 STREET","10027","SAINT NICHOLAS","38","2","1","MANHATTAN","240","WEST 129 STREET","10027","6F","6","01933","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT EAST WALL  IN THE  PRIVATE HALLWAY  LOCATED AT APT 6F, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH","B","04/03/2026","04/06/2026","508","N","40.811737","-73.947041","110","9","1081503","1019330001","224","MN1002"
"18973208","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","28","1","MANHATTAN","218","EAST 115 STREET","10029","4D","4","01662","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS   IN THE  5th ROOM  FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/02/2026","06/02/2026","508","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18973209","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","28","1","MANHATTAN","218","EAST 115 STREET","10029","4D","4","01662","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND ALL WALLS   IN THE  1st ROOM  FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST","B","06/02/2026","06/02/2026","508","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18874694","864103","1","MANHATTAN","50","50","50","PALADINO AVENUE","10035","WAGNER","74","7","1","MANHATTAN","50","PALADINO AVENUE","10035","2D","2","01808","0001","§ 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE WEST, NORTH, SOUTH WALLS AND CEILING  IN THE  FOYER  LOCATED AT APT 2D, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST","A","05/06/2026","05/08/2026","556","N","40.799168","-73.93001","111","8","1081290","1018080001","192","MN1102"
"18878170","955227","1","MANHATTAN","765","765","765","F D R DRIVE","10009","RIIS II","19","19","1","MANHATTAN","765","FDR DRIVE","10009","11E","11","00362","0001","§ 27-2005 ADM CODE  REPLACE WITH NEW THE MISSING ESCUTCHEON PLATE AT TOP AT STEAM RISER  IN THE  KITCHEN  LOCATED AT APT 11E, 11th STORY, 3rd APARTMENT FROM WEST AT NORTH","B","05/08/2026","05/08/2026","506","N","40.722512","-73.974501","103","2","1077555","1003620001","24","MN0303"
"18803341","379363","3","BROOKLYN","1060","1060","1060","MYRTLE AVENUE","11206","303 VERNON AVENUE","156","25","3","BROOKLYN","303","VERNON AVENUE","11206","15A","15","01585","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING   IN THE  4th ROOM  FROM EAST LOCATED AT APT 15A, 15th STORY, 1st APARTMENT FROM WEST AT NORTH","B","04/21/2026","04/22/2026","508","N","40.696506","-73.939325","303","36","3042881","3015850001","283","BK0302"
"18701334","807796","3","BROOKLYN","422","422","430","BLAKE AVENUE","11212","VAN DYKE I","61","20","3","BROOKLYN","422","BLAKE AVENUE","11212","7H","7","03777","0001","§ 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD-PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE AND EITHER TESTED INCONCLUSIVE FOR LEAD CONTENT AT 0.5MG/CM2 OR TESTED POSITIVE FOR LEAD CONTENT ON A METAL OR CERAMIC SUBSTRATE AS SET FORTH IN (28 RCNY §11-07(b)) USING WORK PRACTICES SET FORTH IN 28 RCNY §11-06(b)(2).          1st DOOR FRAME  FROM SOUTH AT WEST WALL IN THE  3rd ROOM  FROM NORTH LOCATED AT APT 7H, 7th STORY, 2nd APARTMENT FROM NORTH AT EAST","C","03/08/2026","03/08/2026","624","N","40.666473","-73.903929","316","41","3328040","3037770001","910","BK1602"
"18803342","379363","3","BROOKLYN","1060","1060","1060","MYRTLE AVENUE","11206","303 VERNON AVENUE","156","25","3","BROOKLYN","303","VERNON AVENUE","11206","15A","15","01585","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT SOUTH WALL   IN THE  1st ROOM  FROM EAST LOCATED AT APT 15A, 15th STORY, 1st APARTMENT FROM WEST AT NORTH","B","04/21/2026","04/22/2026","508","N","40.696506","-73.939325","303","36","3042881","3015850001","283","BK0302"
"18776150","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","27","1","MANHATTAN","220","EAST 115 STREET","10029","12B","12","01662","0001","§ 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT CEILING AND ALL WALLS  IN THE  BATHROOM  LOCATED AT APT 12B, 12th STORY, 1st APARTMENT FROM EAST AT SOUTH","A","04/10/2026","04/10/2026","556","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18776151","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","27","1","MANHATTAN","220","EAST 115 STREET","10029","12B","12","01662","0001","§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LIGHT FIXTURE AT EAST WALL  IN THE  BATHROOM  LOCATED AT APT 12B, 12th STORY, 1st APARTMENT FROM EAST AT SOUTH","B","04/10/2026","04/10/2026","501","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18776152","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","27","1","MANHATTAN","220","EAST 115 STREET","10029","12B","12","01662","0001","§ 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT NORTH AND WEST WALL  IN THE  1st ROOM  FROM NORTH LOCATED AT APT 12B, 12th STORY, 1st APARTMENT FROM EAST AT SOUTH","A","04/10/2026","04/10/2026","556","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18776154","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","27","1","MANHATTAN","220","EAST 115 STREET","10029","12B","12","01662","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS  IN THE  3rd ROOM  FROM NORTH AT WEST LOCATED AT APT 12B, 12th STORY, 1st APARTMENT FROM EAST AT SOUTH","B","04/10/2026","04/10/2026","508","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18776155","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","27","1","MANHATTAN","220","EAST 115 STREET","10029","12B","12","01662","0001","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS  IN THE  3rd ROOM  FROM NORTH AT EAST LOCATED AT APT 12B, 12th STORY, 1st APARTMENT FROM EAST AT SOUTH","B","04/10/2026","04/10/2026","508","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18776156","804658","1","MANHATTAN","218","218","220","EAST 115 STREET","10029","JEFFERSON","64","27","1","MANHATTAN","220","EAST 115 STREET","10029","12B","12","01662","0001","§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE LIGHT FIXTURE AT CEILING   IN THE  PRIVATE HALLWAY  LOCATED AT APT 12B, 12th STORY, 1st APARTMENT FROM EAST AT SOUTH","B","04/10/2026","04/10/2026","501","N","40.796972","-73.939869","111","8","1080706","1016620001","180","MN1102"
"18692344","989840","1","MANHATTAN","505","505","513","EAST 120 STREET","10035","WAGNER","74","3","1","MANHATTAN","505","EAST 120 STREET","10035","10H","10","01808","0001","§ 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE BATHROOM ,  THE PRIVATE HALLWAY ,  THE 4th ROOM  FROM EAST AT NORTH,  THE 4th ROOM  FROM EAST AT SOUTH,  THE KITCHEN   LOCATED AT APT 10H, 10th STORY, 2nd APARTMENT FROM SOUTH AT WEST","A","03/03/2026","03/04/2026","556","N","40.797582","-73.931095","111","8","1081286","1018080001","192","MN1102"
"18734072","942630","1","MANHATTAN","405","405","437","EAST 92 STREET","10128","HOLMES TOWERS","159","5","1","MANHATTAN","405","EAST 92ND STREET","10128","17L","17","01573","0020","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE CEILING AND ALL WALLS   IN THE  2nd ROOM  FROM NORTH LOCATED AT APT 17L, 17th STORY, 3rd APARTMENT FROM NORTH AT EAST","B","03/24/2026","03/26/2026","583","N","40.780625","-73.946405","108","8","1085246","1015730020","152","MN0803"
"18734073","942630","1","MANHATTAN","405","405","437","EAST 92 STREET","10128","HOLMES TOWERS","159","5","1","MANHATTAN","405","EAST 92ND STREET","10128","17L","17","01573","0020","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT THE CEILING AND ALL WALLS   IN THE  2nd ROOM  FROM NORTH LOCATED AT APT 17L, 17th STORY, 3rd APARTMENT FROM NORTH AT EAST","B","03/24/2026","03/26/2026","508","N","40.780625","-73.946405","108","8","1085246","1015730020","152","MN0803"
"18734074","942630","1","MANHATTAN","405","405","437","EAST 92 STREET","10128","HOLMES TOWERS","159","5","1","MANHATTAN","405","EAST 92ND STREET","10128","17L","17","01573","0020","§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE GLASS PANE AT UPPER WINDOW SASH OF 1ST WINDOW FROM NORTH  IN THE  2nd ROOM  FROM NORTH LOCATED AT APT 17L, 17th STORY, 3rd APARTMENT FROM NORTH AT EAST","C","03/24/2026","03/26/2026","501","N","40.780625","-73.946405","108","8","1085246","1015730020","152","MN0803"
"18734075","942630","1","MANHATTAN","405","405","437","EAST 92 STREET","10128","HOLMES TOWERS","159","5","1","MANHATTAN","405","EAST 92ND STREET","10128","17L","17","01573","0020","§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE SPRING BALANCE AT LOWER WINDOW SASH OF 1ST WINDOW FROM NORTH   IN THE  2nd ROOM  FROM NORTH LOCATED AT APT 17L, 17th STORY, 3rd APARTMENT FROM NORTH AT EAST","C","03/24/2026","03/26/2026","501","N","40.780625","-73.946405","108","8","1085246","1015730020","152","MN0803"
"18734076","942630","1","MANHATTAN","405","405","437","EAST 92 STREET","10128","HOLMES TOWERS","159","5","1","MANHATTAN","405","EAST 92ND STREET","10128","17L","17","01573","0020","§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE SPRING BALANCE AT LOWER WINDOW SASH OF 2ND WINDOW FROM NORTH   IN THE  2nd ROOM  FROM NORTH LOCATED AT APT 17L, 17th STORY, 3rd APARTMENT FROM NORTH AT EAST","C","03/24/2026","03/26/2026","501","N","40.780625","-73.946405","108","8","1085246","1015730020","152","MN0803"
"18729230","805903","1","MANHATTAN","430","428","430","WEST 125 STREET","10027","GRANT","87","9","1","MANHATTAN","430","WEST 125 STREET","10027","2I","2","01964","0001","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE CELING  IN THE  KITCHEN  LOCATED AT APT 2I, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","B","03/23/2026","03/23/2026","583","N","40.811836","-73.954941","109","7","1084094","1019640001","20901","MN0901"
"18729231","805903","1","MANHATTAN","430","428","430","WEST 125 STREET","10027","GRANT","87","9","1","MANHATTAN","430","WEST 125 STREET","10027","2I","2","01964","0001","§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE ELECTRICAL OUTLET AT EAST WALL  IN THE  KITCHEN  LOCATED AT APT 2I, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH","B","03/23/2026","03/23/2026","501","N","40.811836","-73.954941","109","7","1084094","1019640001","20901","MN0901"
"18721529","877814","1","MANHATTAN","359","359","367","MADISON STREET","10002","VLADECK","6","45","1","MANHATTAN","359","MADISON STREET","10002","1D","1","00267","0024","§ 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT AT ALL WALLS AND CEILING   IN THE  KITCHEN  LOCATED AT APT 1D, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH","A","03/19/2026","03/19/2026","556","N","40.713362","-73.982559","103","1","1083405","1002670024","202","MN0302"
"18699905","809706","3","BROOKLYN","180","180","180","TROY AVENUE","11213","ALBANY","31","1","3","BROOKLYN","180","TROY AVENUE","11213","12E","12","01352","0080","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC TILE BASEBOARD BEHIND WATERCLOSET AT NORTH WALL  IN THE  BATHROOM  LOCATED AT APT 12E, 12th STORY, 3rd APARTMENT FROM EAST AT SOUTH","B","03/11/2026","03/12/2026","502","N","40.673294","-73.9363","308","36","3324615","3013520080","343","BK0802"
"18699906","809706","3","BROOKLYN","180","180","180","TROY AVENUE","11213","ALBANY","31","1","3","BROOKLYN","180","TROY AVENUE","11213","12E","12","01352","0080","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CERAMIC TILE BASEBOARD BEHIND WATERCLOSET AT NORTH WALL  IN THE  BATHROOM  LOCATED AT APT 12E, 12th STORY, 3rd APARTMENT FROM EAST AT SOUTH","B","03/11/2026","03/12/2026","502","N","40.673294","-73.9363","308","36","3324615","3013520080","343","BK0802"
"18721527","877814","1","MANHATTAN","359","359","367","MADISON STREET","10002","VLADECK","6","45","1","MANHATTAN","359","MADISON STREET","10002","1D","1","00267","0024","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE SOUTH AND EAST WALLS INSIDE 2ND CLOSET FROM NORTH AT EAST   IN THE  PRIVATE HALLWAY  LOCATED AT APT 1D, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH","B","03/19/2026","03/20/2026","508","N","40.713362","-73.982559","103","1","1083405","1002670024","202","MN0302"
"18736583","1428","1","MANHATTAN","481","481","487","2 AVENUE","10016","STRAUS","153","2","1","MANHATTAN","243","EAST 27TH STREET","10016","7A","7","00908","0027","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE  BATHROOM  LOCATED AT APT 7A, 7th STORY, 2nd APARTMENT FROM WEST AT NORTH","C","03/25/2026","03/26/2026","583","N","40.740494","-73.979016","106","2","1019879","1009080027","66","MN0603"
"18736584","1428","1","MANHATTAN","481","481","487","2 AVENUE","10016","STRAUS","153","2","1","MANHATTAN","243","EAST 27TH STREET","10016","7A","7","00908","0027","§ 27-2005 ADM CODE  REPLACE WITH NEW THE MISSING SHOWER BODY AT EAST WALL  IN THE  BATHROOM  LOCATED AT APT 7A, 7th STORY, 2nd APARTMENT FROM WEST AT NORTH","B","03/25/2026","03/26/2026","506","N","40.740494","-73.979016","106","2","1019879","1009080027","66","MN0603"
"18736585","1428","1","MANHATTAN","481","481","487","2 AVENUE","10016","STRAUS","153","2","1","MANHATTAN","243","EAST 27TH STREET","10016","7A","7","00908","0027","§ 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND EAST WALL  IN THE  BATHROOM  LOCATED AT APT 7A, 7th STORY, 2nd APARTMENT FROM WEST AT NORTH","C","03/25/2026","03/26/2026","508","N","40.740494","-73.979016","106","2","1019879","1009080027","66","MN0603"
"19012497","955118","1","MANHATTAN","50","50","50","EAST 106 STREET","10029","CARVER","58","13","1","MANHATTAN","50","EAST 106 STREET","10029","11E","11","01610","0023","§ 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES   IN THE  1st ROOM  FROM EAST LOCATED AT APT 11E, 11th STORY, 2nd APARTMENT FROM NORTH AT EAST","B","06/17/2026","06/17/2026","502","N","40.793419","-73.949089","111","8","1078840","1016100023","168","MN1101"
